id,True Position,Predicted Position,Probablilty of Out of any Position (Likelihood),Probablilty of First Position (Likelihood),Probablilty of Second Position  (Likelihood),Probablilty of Third Position  (Likelihood),Probablilty of Fourth Position  (Likelihood)
59091,0,2,19.09338016563769,18.510067068300508,24.887293196615854,21.68355648984969,15.825703079596257
59092,1,4,24.233139940917788,9.385294110235202,19.127214904622317,21.987954134875366,25.266396909349325
59093,0,0,27.56107244427284,10.161704762073953,13.856634871410067,23.394413412348065,25.026174509895082
59094,0,2,10.286547416386034,20.31190670680955,30.006023962948092,22.15455094380518,17.240970970051155
59095,4,0,26.585121856774645,10.280728950390193,18.627434267120382,20.39099283007603,24.115722095638738
59096,0,0,24.757137777644388,14.804346438085537,17.86752602526284,24.342895220492743,18.228094538514497
59097,0,2,9.302970707589443,22.328146439664497,28.010577278805528,26.06615373167216,14.29215184226837
59098,3,1,21.5249727229855,23.035969619758067,22.40942294961201,16.49696309041556,16.53267161722885
59099,0,4,10.327523669207508,10.43895989921535,20.81839614485692,29.10224485516444,29.312875431555785
59100,0,0,36.882380523077366,6.559590178381105,10.097141409704323,22.73003886843114,23.73084902040608
59101,0,3,23.72188870749385,7.173779173087288,6.817277745350266,35.776080650892546,26.51097372317605
59102,0,0,31.05862765429428,7.703825876555341,14.39042868154245,23.85766859196216,22.98944919564577
59103,0,0,35.742591718158515,5.338078787365471,9.455676933248403,22.443977095588554,27.019675465639054
59106,0,3,13.960215973779125,13.627500098916572,25.554723906521517,29.770715792798498,17.08684422798429
59107,0,3,17.95313295983276,10.22344974592954,18.040474562029303,28.014906043677566,25.76803668853083
59108,3,0,22.785749268264613,20.367691231480148,18.583004876672653,16.116473439284736,22.147081184297846
59109,2,4,5.44437816331524,12.404023729204425,11.243400119614474,23.30180469068103,47.606393297184816
59110,0,0,27.879065253010754,10.241957745442367,14.311174231734332,20.162472544457472,27.40533022535508
59111,0,2,13.480857182551931,14.054918858178397,27.68912147627948,19.689343577417475,25.085758905572707
59114,1,4,19.429508680057094,13.208246062054679,14.902890105704333,24.4475478334997,28.011807318684195
59116,0,4,22.458614588459383,6.80121006795834,13.965773407388385,21.087476923680963,35.68692501251294
59117,4,1,8.304799934070282,29.6860384045666,28.531012363906594,19.37800856092985,14.100140736526662
59118,0,1,8.022782995356756,35.48048005670167,23.100029870983526,18.938698186529766,14.458008890428273
59119,0,4,24.851739241978393,6.235996378524003,13.780341740028687,27.387546638855603,27.744376000613308
59120,0,4,27.62307770651394,5.155157681060214,10.354435654135584,25.669974649533277,31.19735430875698
59121,0,0,40.64910155257543,15.154630386673146,11.22002419133015,14.491867904834802,18.48437596458646
59122,3,4,7.9282746258655,15.397954123413921,20.16786890946126,23.92052270922517,32.58537963203415
59124,0,4,3.891486642818589,18.601434015179954,13.00801930178405,17.082555238518314,47.41650480169909
59125,2,4,5.596886178525706,15.836360170374306,23.31047962326938,20.87500266953555,34.38127135829506
59126,4,2,7.236424923395619,23.94647439313763,29.628722482055036,23.233548832971668,15.954829368440052
59127,0,2,5.033183547776439,24.60804587196816,30.059234817057114,24.57286105000025,15.726674713198028
59128,0,4,26.69244009498638,5.984202798268443,10.42356951719622,21.201643562705964,35.69814402684299
59129,1,1,5.756917796453874,36.97308154420077,27.19526971013836,19.998540661455436,10.076190287751567
59132,4,1,6.054633310531074,34.83551918122919,25.97177453622844,19.223395697658187,13.914677274353107
59133,2,1,4.759251751100939,39.022058460102585,21.941375496447037,20.95151111202226,13.325803180327187
59134,1,2,4.074373496106706,26.34203730821758,28.76683723305381,27.098525563767456,13.718226398854453
59136,0,4,30.40294958728697,5.05566174719421,8.725845306652333,15.295572233526242,40.519971125340234
59139,3,3,18.532213589505815,6.896462484727589,10.827022013170485,34.40625908273819,29.33804282985793
59140,1,1,4.142732169088679,33.4497197246257,29.6986213372692,20.57607003906842,12.132856729948008
59141,3,3,2.4119803340321457,17.183281156920845,22.97915780355111,37.467916265432336,19.957664440063542
59142,0,1,3.297117762967694,28.489430631273795,28.284751474884544,18.069296604264103,21.859403526609867
59143,0,4,9.823097720086457,11.582266945598278,21.16635138795572,26.34644830032522,31.081835646034328
59144,0,4,10.926182574430014,13.151694831913819,20.304779197059943,24.755070354401493,30.862273042194733
59145,0,4,7.329698610752773,9.889855920670486,19.452037510230163,28.135462448034954,35.192945510311624
59146,4,3,9.861502188414981,10.726492475840411,20.314781398118345,30.472086740914296,28.625137196711957
59148,0,3,5.731915050527132,22.767706863265268,18.836489991355407,29.37864085464572,23.28524724020647
59149,2,4,13.63061708857312,5.077567985414517,9.655021567561612,27.138432282101043,44.4983610763497
59152,3,1,2.522530716703618,44.453382106496754,26.446286442015026,15.891377054165423,10.686423680619187
59153,0,3,3.6231813157546098,12.305833835896212,25.364305190763524,33.57880374968513,25.127875907900517
59154,0,3,1.4705119102555337,26.176857951140576,26.072266428700345,26.748776627119287,19.531587082784263
59155,0,4,8.556272947716554,13.268886036633598,15.58174134235074,28.914686718883754,33.67841295441535
59156,1,3,11.517680223320667,15.532106944919635,20.356793528843955,27.645834363961562,24.947584938954183
59157,4,3,1.5123987530857084,22.201327269849212,24.14409422983519,29.76818546722247,22.373994280007423
59158,2,3,1.9249663385632283,16.101174816610957,22.326331577833134,31.55303007678197,28.094497190210717
59159,3,3,26.454606575764743,7.070619599585701,11.31664056711297,29.849934936826777,25.308198320709806
59161,1,1,3.650546464831497,42.70561208227217,18.77748124926365,24.18430224578713,10.682057957845565
59163,0,3,7.317065330676999,17.446454416846187,20.401085695532768,32.544881888639864,22.290512668304192
59165,0,4,31.71841444947452,3.8126133875814454,5.747918081531194,12.428431957362765,46.29262212405007
59166,4,4,5.952919671906281,20.726213678170613,20.95567301968556,19.712393405342425,32.65280022489511
59169,2,1,1.55469905620796,27.627270761894053,25.734245959314052,27.53385658693509,17.54992763564885
59170,0,0,36.6667249310224,5.120962195642523,13.107561191038911,22.266437675160745,22.83831400713543
59171,4,4,22.427904611566436,8.42104115497573,15.867857706765557,24.798892059017525,28.484304467674747
59172,0,4,14.601568366510906,10.741773596410905,16.026124647471278,28.06594432991396,30.564589059692942
59173,3,1,2.8959542992318124,28.827525612407467,26.199900892481065,24.432322649515452,17.6442965463642
59174,1,1,4.331670842209855,44.08924055107368,25.760746288270802,16.97665138917836,8.841690929267289
59175,0,4,27.54333779463332,7.6783052858407155,9.396213814983605,24.259972432616415,31.122170671925943
59176,0,1,4.956568199913813,30.726408859853038,24.043662913315007,19.79527373310801,20.478086293810126
59178,0,0,34.299639970404534,5.484033100734152,9.15862602485515,21.97849877800259,29.079202126003572
59180,2,1,2.709778992411145,33.47249256250572,23.383265183401303,27.7383429437216,12.696120317960217
59181,0,0,33.1919124883256,5.643740729819824,10.618208422460667,29.359544824878796,21.186593534515126
59182,0,1,5.837518743889084,24.703209771733214,24.396922791770464,20.918710306564865,24.143638386042372
59183,0,0,30.573658615169286,5.089453599496979,9.432969869026994,24.48095275144887,30.422965164857867
59185,0,4,15.71728652213707,21.668531238589242,12.828261380017182,18.40721875326879,31.37870210598772
59187,3,4,24.329924520325193,6.298103370699372,11.74343026643008,26.18765345209374,31.440888390451615
59188,0,1,4.020221261611822,35.44037394123705,27.910829978529872,18.38449280053524,14.244082018086013
59189,0,3,2.304333842978218,22.228052838972683,24.668018695778613,25.603285262213205,25.196309360057278
59190,0,2,5.209176510692685,15.774522538676255,28.839120575100285,26.813796343870145,23.363384031660633
59191,2,4,3.906286290070428,14.619106544591176,18.77126435507625,29.215342363287128,33.488000446975
59192,4,1,3.3579746941411845,30.666891742772258,17.99607456251587,25.408878087429038,22.57018091314166
59193,1,4,6.552666844171153,10.804312392242604,21.483085137759353,23.95929901194742,37.200636613879475
59194,0,4,2.83502925746877,16.61074624912376,16.9194968020571,20.74611820107135,42.88860949027901
59197,2,2,3.7399139969054334,25.473579713333894,31.85822179137207,20.601724567335015,18.32655993105358
59198,3,3,7.997074527282484,16.32286029478988,24.943672225320803,30.377564030924464,20.358828921682363
59199,0,0,36.221083147376746,8.0014298356308,14.0502506162853,13.000968669259352,28.72626773144779
59200,0,3,6.178891365645662,12.581789392749856,24.127701163466543,28.665911254665705,28.44570682347223
59201,0,1,3.8100364350295237,40.381679125766,29.344260077859047,18.238875368682976,8.225148992662472
59202,1,3,3.1477701386274966,23.2475523914263,17.113528467713156,29.00844590277944,27.482703099453605
59203,4,2,5.585002868067257,18.38900905166884,25.980960135396185,25.32744743004272,24.717580514824988
59207,0,4,10.693255506784402,11.270658160345246,17.49594289529567,25.376218091555803,35.163925346018885
59209,2,1,3.374996079316654,27.497780622426372,24.762513672926474,26.30057004735059,18.06413957797991
59210,1,2,3.855295595397639,25.086176059920035,28.93560128843783,25.290653857181233,16.83227319906326
59211,4,2,6.77865116038676,23.671079383708367,24.32484045670678,21.668224410034647,23.55720458916346
59214,3,3,5.948962572445559,18.630267835233106,23.81284440429355,26.319365125743673,25.288560062284105
59215,0,4,12.272454738769598,12.02933514237758,11.340967229713154,20.571854837924914,43.78538805121476
59216,4,4,4.6370510793460795,20.834881775138886,25.69332853220903,22.889721810978646,25.945016802327363
59217,2,2,5.117364550709148,14.778998501006477,28.02959178045627,24.451608299705324,27.622436868122772
59218,0,2,2.088704672279542,25.310220315752463,27.905052818405192,19.78091502897482,24.91510716458799
59219,1,3,3.9699998677000177,17.279386432843523,24.561056984112216,35.19550659609785,18.99405011924638
59220,0,3,9.290658064116549,13.246748476063924,13.206860892034214,36.46321807717674,27.79251449060858
59221,3,0,31.536696989684287,3.282912548429883,12.327886541497051,23.201729253510553,29.65077466687822
59222,3,1,2.2102542551185103,60.338915223519066,17.224677683263796,9.62437970683878,10.601773131259835
59223,1,4,5.531744078705364,17.6154428134286,23.060975226897693,20.212960281574908,33.578877599393444
59225,0,4,5.702072019242982,20.203262730213225,21.515557929241417,24.400805966793644,28.17830135450873
59226,0,4,9.851061267300393,17.29587900016907,16.131310091986737,20.10558615202899,36.61616348851481
59227,0,4,31.697486952625813,9.496560592562076,7.830064978820489,19.07176868216905,31.904118793822573
59228,0,4,32.43447945642756,5.648115791172572,7.510112725110152,20.87610022939877,33.53119179789093
59229,2,3,8.537557901266606,13.895563302200898,16.263606026164496,32.050783895761754,29.252488874606247
59230,0,4,31.320082779485436,4.911370834540926,7.664797158578125,16.716594949526364,39.38715427786914
59231,0,0,47.50991837726727,7.1751405707662075,6.151591209021885,15.759719374130926,23.40363046881372
59232,0,4,3.870033850693852,17.952318085021346,20.437294669609912,27.797869128421677,29.94248426625321
59233,1,1,7.931013058289263,28.82068768065113,27.027636249717546,16.413424889244887,19.80723812209717
59234,3,2,2.0257384151188274,24.68414401159295,28.07648248553758,23.93211343633054,21.281521651420103
59235,2,1,3.1988298769001244,41.15156492937656,19.396424775135383,19.86118235028852,16.391998068299422
59236,0,0,55.315704954315734,3.6076447405516037,4.523899825024354,20.086692684919477,16.466057795188828
59237,4,3,14.324268052485758,10.301992650517661,15.780133318697361,34.366232321825116,25.227373656474107
59239,2,3,4.234895117155338,26.160858917007662,23.41305174158707,28.5132346299391,17.677959594310835
59240,0,4,17.97910473366442,8.319730823305825,17.69917321384014,23.660027669481227,32.34196355970839
59241,3,4,9.512768331926212,15.608492890538225,16.885158460473296,24.645515551414036,33.348064765648225
59242,0,4,26.287635734670857,7.423492984459375,16.515656942786812,18.909547262587814,30.863667075495137
59243,1,1,2.1418893854019223,37.555786369556934,19.675698846411173,28.101253371803285,12.525372026826679
59244,0,3,8.17670090226985,17.064458540169507,17.14911649360147,29.198192898470708,28.41153116548847
59246,0,3,3.448459203380593,16.780866337457198,17.13141875555619,41.204397026060896,21.434858677545122
59247,0,0,43.74886842522581,4.242951499973132,8.06415184784622,14.153905095652359,29.790123131302483
59248,0,3,4.239468263007687,25.870420793939314,24.413033421349546,28.069769992835354,17.407307528868095
59249,4,4,26.841104468733178,5.029817836843557,10.732373755755217,24.360989463211446,33.03571447545659
59250,0,3,3.7096549796840432,27.876714576434193,17.534231197821356,29.504964376817632,21.37443486924278
59252,2,4,9.864764370980996,12.077986259899497,18.959928662739777,24.059758118557106,35.03756258782262
59253,0,2,2.0470351986802857,20.903366792392838,29.600961463926822,27.996123613481476,19.45251293151858
59255,1,1,5.191204324837687,28.214787677608545,24.27266799887968,18.90472493957998,23.416615059094106
59256,0,3,5.491236885082274,16.235541590300226,20.39844002837212,34.776248243004595,23.098533253240777
59257,0,2,4.07517286922476,22.976951687539117,26.787791869149814,22.543539243016212,23.616544331070095
59258,3,4,9.458146705174856,14.751668784583604,19.351132763183344,24.347391611768575,32.091660135289615
59261,2,2,8.44465648318688,21.86917668029761,24.52615274640728,21.496185406840755,23.66382868326746
59262,0,3,4.363193893461484,20.54166297638599,27.57456023863856,27.854544029982936,19.666038861531025
59263,4,3,19.372514080986214,17.733852154515336,7.682803414410458,33.77540563185426,21.43542471823373
59267,3,3,23.936749020580738,11.893912284802875,16.736863117748076,28.03234469041933,19.40013088644898
59268,0,0,51.45888774978968,4.901851032546796,6.722574037122738,10.196153487280561,26.72053369326021
59269,1,2,5.510380255811688,27.14200206138327,31.472537198355777,20.947780992017474,14.92729949243178
59270,0,0,49.973927949585445,5.4204178566985926,11.563140711434981,14.801073718250393,18.24143976403057
59271,0,0,31.74633707829092,6.325813869150099,15.296656743393017,14.96400015098077,31.66719215818519
59272,0,2,9.892043421198846,18.0856407907949,26.30199559503726,23.9949281792294,21.72539201373959
59273,0,4,11.330039853803168,17.642343244057283,22.00480372448436,21.190492411390018,27.832320766265173
59274,0,0,29.815889227113722,7.0583088889541665,11.097204172930129,26.26342847143441,25.765169239567577
59275,0,4,26.106796255952304,12.398404322050764,8.733853029763564,16.07788664014872,36.68305975208466
59276,0,0,33.29922819919082,7.857279942263153,18.417694251117624,19.81293279982659,20.61286480760182
59277,0,3,7.631196070341645,25.595925491186428,22.1620775148431,26.53504347407279,18.075757449556036
59278,4,4,10.535079911197785,21.274839086972225,19.99614622639686,23.57875532104949,24.615179454383643
59282,0,3,11.060471387418362,19.60504022431712,24.80218450569036,25.161319476032197,19.37098440654196
59284,0,3,4.7542914821484334,20.53757860876887,26.674640550058648,30.043683332008765,17.989806027015273
59285,1,1,7.7522539340565135,31.625383488652652,25.720451144909422,19.632828825495356,15.26908260688606
59286,0,3,5.824207786319083,23.820828373523657,21.85040628654102,26.05916125965494,22.445396293961302
59288,2,0,31.16851697205413,9.295138951018018,15.78290481391984,21.749421477064157,22.004017785943862
59289,3,0,34.212838541005134,7.674895238270783,10.28516486361396,18.11166557203727,29.715435785072845
59290,0,0,40.789529683225474,3.872356032961768,6.252544202193848,25.84457368204115,23.24099639957777
59291,0,0,36.623548684855734,7.1144866915982385,7.61770657057961,15.973305970738258,32.670952082228155
59295,0,3,5.307825803939232,24.876452137910338,20.878167117102038,28.897127369175607,20.040427571872783
59296,1,1,3.790383074844329,44.10965749452757,24.54386167811322,18.16755038332403,9.388547369190848
59297,4,4,7.4288581771569735,13.5097178683562,17.476195021104058,26.259550733704096,35.32567819967867
59298,0,4,11.338023232967467,16.599714387675398,24.320161998272972,21.760662243017592,25.981438138066565
59299,2,4,21.9249723606938,14.591994185488662,14.236001597022357,23.941241910310268,25.305789946484907
59300,3,4,14.304740228201865,10.538397064403114,7.7465475770326195,29.815638374074588,37.59467675628782
59301,0,4,4.71184757864571,24.201351774451492,22.791156805619263,19.23537852993804,29.0602653113455
59302,0,4,28.063465686357635,7.340604914661288,9.415728226957816,26.200490992023212,28.97971018000005
59304,0,3,16.55886004596653,18.114233143956245,15.327361456483851,26.630937809331535,23.36860754426185
59308,0,0,38.58610676002229,3.6693259533614166,9.242948897660531,21.24944106286846,27.252177326087317
59309,0,4,8.140935710910663,10.077591166950015,21.699754840255665,26.981979439101096,33.099738842782564
59310,0,3,5.4128481983729415,12.75402716429393,20.627694822584473,39.798817959257065,21.40661185549158
59311,3,3,1.9780963823499598,24.432648338566796,27.756505328985536,28.328196855531235,17.50455309456648
59313,0,3,23.321074046776015,6.608383996142821,14.607690055054379,28.462729395627136,27.000122506399656
59314,1,3,10.135212756650617,20.364178458155802,24.471387053593023,25.393859374647228,19.63536235695334
59315,2,4,7.995161323608759,12.714558102545833,16.129203915100295,27.621145824455713,35.5399308342894
59316,0,4,8.145011695811831,15.992421085298652,22.98490610027358,24.966911226937707,27.910749891678222
59317,0,4,5.384342543061582,17.217492930884575,22.786792987332852,26.183055510657876,28.428316028063115
59319,0,4,7.972024431972807,24.11304948282821,18.701808178109395,23.89932530620172,25.31379260088787
59321,4,3,10.070070475045638,21.728103411029775,23.364119676521163,27.499432430921473,17.338274006481942
59322,0,0,38.20080581255975,4.340747194072899,7.320109540104716,12.905275948407269,37.23306150485535
59323,0,4,9.215399720067904,18.159233894010697,20.159994084689593,22.909355558759064,29.55601674247274
59324,0,4,29.399623840469307,8.574049702699234,9.61692686874256,18.43117629526379,33.9782232928251
59325,0,4,10.126373781745375,9.103689191351226,14.251582493928186,25.98079458200721,40.537559950968
59326,2,1,5.679953124505112,34.66981597257452,24.017721060916426,22.233657620183067,13.39885222182087
59327,0,4,12.379931929957284,7.131882742572886,20.538692604763824,25.57194476613852,34.3775479565675
59328,0,1,6.34833144261469,27.748936647300305,26.633071546508464,23.544453732233332,15.725206631343221
59329,1,4,18.382646150327705,12.015318201085277,16.118631113676017,23.177889797447563,30.305514737463433
59330,3,4,12.729579003703934,9.732372264664377,20.95157565400551,27.915817011522883,28.670656066103305
59331,0,3,4.811738322896583,12.243573314600859,25.940374105347804,31.13538785026583,25.86892640688894
59333,0,4,8.232901877738314,13.950207958852411,24.693534006418634,23.921778559815703,29.201577597174943
59334,4,0,34.81305940314541,6.834630671875798,10.907903198762705,16.06161533438423,31.382791391831855
59335,0,2,11.57609672572176,15.558012903211205,29.502436741942073,22.864515039233698,20.498938589891267
59337,3,3,6.534962641772231,15.192662165677584,21.074066492184883,32.152016173616055,25.04629252674926
59338,1,3,4.160553628345816,26.91249824012753,27.378026757605628,29.463448946594866,12.085472427326154
59339,2,1,3.0380329530201937,38.08465070607864,22.313222745589794,23.720162041006773,12.8439315543046
59340,4,4,6.464692657523995,18.131937779606595,24.030543100594947,21.659760749965848,29.713065712308612
59341,0,4,4.934348827514752,11.399416614742321,21.20951737260252,23.958282778498827,38.49843440664157
59342,0,4,12.7025583968568,14.438560592175184,24.26176578126303,21.600483929204913,26.996631300500074
59343,0,4,35.4701255926103,7.28276531316514,6.402058793923901,13.128089961824053,37.71696033847661
59344,2,1,6.563695628543659,31.99351574517783,28.23479865557166,14.255668381989238,18.952321588717624
59345,0,3,5.843282945123592,15.5517118425291,19.046584275936556,33.52466529368057,26.033755642730167
59346,1,2,4.935639538050762,22.59673295604565,27.530421615386718,26.346515015119888,18.59069087539699
59347,0,4,12.734969174795301,22.080114210214496,14.57520753220699,21.08891249514878,29.52079658763443
59348,0,3,2.1136677012589256,27.386828489757114,22.271521039494317,31.548096252372922,16.67988651711674
59349,0,0,38.74631305928594,6.979431004906456,10.213299465497734,16.56728677948521,27.493669690824646
59350,4,2,5.45195066290144,19.423246724588612,32.50408398146037,25.77417360711976,16.846545023929817
59351,0,3,4.978219225223633,10.373658109185625,20.200705335328813,36.66800955997498,27.779407770286944
59352,0,4,12.029913397755392,9.719681761901935,13.979195699296884,29.863155007926874,34.40805413311891
59353,3,3,3.1766990266865367,16.48940536578061,20.95006987310338,29.694545885908212,29.689279848521256
59354,0,4,11.485247532399724,5.536127661078292,13.175956123835759,33.36672656032697,36.43594212235926
59355,0,4,7.638401233353773,15.294240742425321,19.799480018453675,25.547612088435717,31.720265917331513
59357,0,4,8.266791624238152,24.49261857349355,20.214899544745034,18.24864964186461,28.777040615658656
59358,0,4,3.4226713035975243,14.146170089093788,23.71801461290972,27.496155778434833,31.216988215964133
59360,4,4,3.6576106917428297,14.636139670896078,19.744306292311773,23.126722861335757,38.83522048371357
59361,1,4,10.090760998906253,12.310410481622649,15.54205121984277,30.70269747161158,31.354079828016758
59362,0,4,24.47968455790336,6.852737969567812,11.966372674420986,23.97385953147278,32.72734526663505
59363,3,3,7.5574083844032955,14.544099410796363,25.11720435581466,27.009176976980516,25.77211087200516
59365,0,2,2.6386601899629194,23.706640354742202,30.71286796061608,24.836203276994134,18.105628217684668
59366,2,1,2.0754573703895542,52.623621170801336,21.071239735115054,17.042676841487168,7.1870048822068755
59368,0,4,22.588550580205425,10.04090466732225,15.054111673979309,22.388312943255855,29.92812013523717
59370,0,4,20.04711032408859,9.025254618266318,19.350563102417446,17.988835457898755,33.588236497328886
59371,0,0,38.23227682866313,7.034034632996576,8.570972953427669,15.250236588904134,30.91247899600848
59372,3,3,13.012288356325339,14.577091579117859,20.663189489572275,29.311272749779594,22.43615782520493
59373,2,4,18.52547830437543,9.83580193137251,16.60100625873124,24.83966244274905,30.198051062771764
59374,0,4,13.056888304776498,18.325202900371792,22.07933976284945,20.81066430905893,25.72790472294332
59375,0,0,40.54666875717852,5.9490600223934695,6.671887457905585,17.433772966209602,29.39861079631281
59376,0,4,20.85162392778485,18.5098474181335,20.510230602724143,17.31449688187384,22.813801169483654
59377,4,2,6.628474442576566,15.483487806613564,30.21323005313557,28.477312260500092,19.19749543717422
59378,0,3,12.9567436470692,14.480212788309114,20.573397250713132,29.567717742508197,22.421928571400358
59379,0,4,24.722203846373674,5.021721942270361,16.190355539261954,22.0098410205475,32.05587765154651
59380,1,1,4.132428142025956,55.72206030408099,19.258336973627816,15.773111235375211,5.114063344890019
59381,0,3,6.253300016208989,20.92185166110652,25.815627088927666,26.494282201280928,20.514939032475894
59385,0,4,18.33204929489673,15.347447891511626,17.15835914651638,22.055973120802133,27.106170546273134
59386,3,2,6.158000261372129,18.089206882864747,30.515862685985194,22.182175636203326,23.054754533574606
59387,0,4,19.475944939391646,7.838582800542072,16.672326242047923,24.44429209789528,31.568853920123075
59388,0,0,42.173560798493,5.256852902754508,9.680846738296271,12.227149154692508,30.661590405763718
59389,1,3,11.854342408974109,13.978107106903842,25.316304548356523,28.349954734658585,20.501291201106948
59390,0,4,17.908154237091612,11.640792920855523,20.05399981122571,23.298410553037552,27.098642477789596
59392,0,4,10.266327419374893,15.762925640143116,22.028132988441204,24.836442086510363,27.106171865530428
59394,0,4,14.011641039779526,11.691122162434517,16.906864202236893,24.645968099901967,32.7444044956471
59395,4,2,13.418970904906825,17.16564270761737,25.760244792134667,25.70980097300261,17.945340622338524
59396,0,4,26.063966840261344,7.184341054170293,10.753184922309417,24.15657377039521,31.84193341286374
59397,2,1,5.400803542228905,37.269574229308446,26.873603635806447,17.965243817466995,12.490774775189205
59398,0,2,16.988288062707046,14.530604362844674,25.790709630589365,22.113258713887042,20.577139229971877
59400,0,0,33.86420904304277,5.761717202223212,11.803698664850023,19.757144992997677,28.813230096886322
59401,0,2,9.465670684183097,18.62134088023574,26.059374419931085,24.77834541471324,21.075268600936827
59402,3,1,21.244235880309752,21.394870494699568,19.293149332127125,21.070813976410115,16.99693031645343
59403,0,2,14.854611258187694,21.461071839398745,23.20003054001316,21.50596580829464,18.97832055410576
59404,1,2,24.870003049515553,12.90164888766521,27.89505563538237,18.828954625210873,15.504337802226004
59405,0,0,38.922956906202536,7.623241004886514,11.987685948812967,21.136342409349528,20.32977373074846
59406,0,3,10.961876267670705,14.282126402845401,25.982517140247445,29.24361781406261,19.52986237517384
59407,0,0,31.011791552928692,7.843360875464881,12.878068993812022,18.82355644298989,29.443222134804508
59408,4,2,4.97987657775909,29.513707526005128,29.97073518119855,22.330928297374808,13.204752417662421
59411,2,4,21.46668792649885,12.176273158439512,18.774243063997265,20.89519244486665,26.687603406197724
59412,0,0,36.39961477744848,7.772393056730899,13.644549916041326,16.711980786830622,25.47146146294868
59413,0,3,19.688520943092602,18.90637293098999,19.368402220201634,25.583895273513956,16.452808632201812
59414,0,4,22.667524153855826,10.5744825791779,15.258135939648252,24.952205179259444,26.54765214805858
59417,0,0,36.41004970622381,6.269787727100123,7.707299890754067,17.44559809003377,32.167264585888226
59418,4,2,4.710414018494766,23.153985165033188,30.717943709486693,28.747439166089894,12.670217940895451
59419,1,1,4.523382855473244,34.787951024671294,31.373954672500236,21.270841089623925,8.043870357731313
59420,0,3,2.2561304111593747,25.862327696521596,20.48842762332299,31.02822136726333,20.364892901732706
59421,3,4,6.223752600855445,14.671390813871652,28.143132218628132,19.169381398394385,31.79234296825038
59423,2,4,9.608142716728496,11.665622008726126,17.207677301434753,29.52355707688572,31.9950008962249
59424,0,4,29.714742193232592,5.3865535321638385,9.594789688968342,24.2959789076507,31.007935677984527
59425,0,4,10.417827099868674,9.753592007220535,11.791942647403845,21.199659286616086,46.83697895889087
59426,2,1,1.9241835560524574,51.82203280275682,20.48654408953717,14.897648698107982,10.869590853545567
59427,0,4,4.178448907647806,14.380382954039304,14.874670310960433,19.438934955047664,47.127562872304786
59428,1,3,5.0171746496264396,18.790090133834735,18.403697316992496,33.50688874270967,24.282149156836667
59429,4,3,28.785836766671945,6.731350309065433,7.711418375131891,33.596151577416265,23.175242971714475
59432,0,4,2.7694147381967493,17.184482392815216,19.03168563164548,26.096446362860725,34.91797087448184
59433,3,4,2.704465882281693,17.702054331258577,7.5131694428132,19.96576455692252,52.11454578672401
59434,0,3,3.734946763889263,19.823109759110142,18.52996318686401,30.909930252257254,27.00205003787932
59435,1,1,3.9248712210740595,31.53638334201343,23.3974802597733,28.3244355873013,12.816829589837909
59436,0,3,4.137897338755622,13.692560999274917,25.19259432531914,32.699140356804094,24.277806979846233
59437,4,4,10.07978406177203,9.066604592001823,16.571547643449954,26.993316394464223,37.28874730831197
59438,2,1,1.5876514315890833,29.756467742613335,22.252804005618916,29.15219305888419,17.250883761294475
59439,3,3,4.311021702316477,18.70738704677585,17.375171486625717,35.32683029480414,24.27958946947782
59440,0,4,22.62994678872841,10.13544065120571,7.815565576243605,27.84196311301288,31.577083870809396
59442,0,4,4.888191498761553,17.094058086908195,9.41028869297597,27.105429725577373,41.5020319957769
59444,0,3,5.068547728204941,19.71987008162765,25.228101499857097,28.284189898643252,21.69929079166705
59445,2,2,3.323167101467005,21.956649170778032,26.553660020503607,25.551937080360354,22.614586626891008
59446,0,4,1.4244641358632122,10.19977137195685,20.341902746025127,24.895970936843913,43.13789080931091
59447,4,4,3.0788630659005207,16.633623265168662,11.160456259864992,24.08706166152192,45.03999574754391
59448,1,1,1.97678249031219,35.53504351376212,22.37475882542319,16.45808149790316,23.655333672599337
59449,3,4,7.790916678936943,15.338381303151138,20.12067456833979,22.94456215165497,33.805465297917166
59450,0,3,7.433272767570504,14.628217718083683,19.6058570999035,29.70802628519843,28.62462612924388
59451,1,3,6.396050861705755,19.926141374815636,19.16632040898624,28.811818272270163,25.699669082222197
59453,4,2,1.5344804226586783,22.940890912684463,36.833220553314035,25.336029858116987,13.355378253225838
59454,0,4,16.211943838651898,9.649738745906495,9.465188247257064,20.44310200200336,44.23002716618119
59455,0,4,7.775893502456118,11.015765203483568,17.670506069968557,28.99918054427113,34.53865467982064
59456,2,3,1.4402598077403759,23.06681219505449,21.377439962551527,33.79848378136223,20.31700425329139
59458,0,4,6.8254592431101715,12.56533033171768,17.023797756654936,30.94923897680718,32.63617369171003
59459,0,4,12.152483771137975,8.947517215741033,16.029605286643214,27.17877282654429,35.69162089993349
59460,3,3,2.2441235784174665,23.252040733934358,23.423765507788843,25.98202407029823,25.0980461095611
59462,2,4,4.1108802246758325,15.372408129632682,22.924457898799414,21.398134586324804,36.194119160567276
59463,0,4,13.240224437004642,4.920131550375842,6.823330744454474,27.143685975108596,47.87262729305645
59464,0,4,29.095965751227187,4.829060713169679,11.49165615802202,9.66544231127249,44.91787506630863
59465,4,4,20.967361992710916,5.719554975781833,11.709184954150356,25.547289414946956,36.05660866240994
